clip_id,variant_id,variant_type,duration_ms,snr_db,T60,band_filter,audio_path,label,ground_truth,dataset,group_id,sr,rms,container_duration_ms
esc50_5-184323-A-42_0431_1000ms,esc50_5-184323-A-42_0431_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-184323-A-42_0431_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-184323-A-42,16000,1.1108715534210205,2000
esc50_5-184323-A-42_0431_1000ms,esc50_5-184323-A-42_0431_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-184323-A-42_0431_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-184323-A-42,16000,1.9574496746063232,2000
voxconverse_ztzzr_0217_1000ms,voxconverse_ztzzr_0217_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ztzzr_0217_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,ztzzr,16000,0.9062075018882751,2000
voxconverse_ztzzr_0217_1000ms,voxconverse_ztzzr_0217_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_ztzzr_0217_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,ztzzr,16000,1.6118534803390503,2000
esc50_5-238492-A-23_0435_1000ms,esc50_5-238492-A-23_0435_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-238492-A-23_0435_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-238492-A-23,16000,0.9542224407196045,2000
esc50_5-238492-A-23_0435_1000ms,esc50_5-238492-A-23_0435_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-238492-A-23_0435_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-238492-A-23,16000,1.7037792205810547,2000
esc50_3-187710-A-11_0048_1000ms,esc50_3-187710-A-11_0048_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-187710-A-11_0048_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-187710-A-11,16000,0.6666373610496521,2000
esc50_3-187710-A-11_0048_1000ms,esc50_3-187710-A-11_0048_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-187710-A-11_0048_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-187710-A-11,16000,1.1744728088378906,2000
esc50_4-183992-A-0_0309_1000ms,esc50_4-183992-A-0_0309_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-183992-A-0_0309_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-183992-A-0,16000,0.7073108553886414,2000
esc50_4-183992-A-0_0309_1000ms,esc50_4-183992-A-0_0309_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-183992-A-0_0309_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-183992-A-0,16000,1.2437986135482788,2000
voxconverse_zrlyl_0233_1000ms,voxconverse_zrlyl_0233_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_zrlyl_0233_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,zrlyl,16000,0.6589676141738892,2000
voxconverse_zrlyl_0233_1000ms,voxconverse_zrlyl_0233_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_zrlyl_0233_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,zrlyl,16000,1.1593283414840698,2000
esc50_4-189836-A-22_0394_1000ms,esc50_4-189836-A-22_0394_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-189836-A-22_0394_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-189836-A-22,16000,0.8328823447227478,2000
esc50_4-189836-A-22_0394_1000ms,esc50_4-189836-A-22_0394_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-189836-A-22_0394_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-189836-A-22,16000,1.478507161140442,2000
voxconverse_pgkde_0356_1000ms,voxconverse_pgkde_0356_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_pgkde_0356_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,pgkde,16000,0.5789336562156677,2000
voxconverse_pgkde_0356_1000ms,voxconverse_pgkde_0356_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_pgkde_0356_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,pgkde,16000,1.025339961051941,2000
esc50_3-132340-A-37_0331_1000ms,esc50_3-132340-A-37_0331_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-132340-A-37_0331_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-132340-A-37,16000,1.4183626174926758,2000
esc50_3-132340-A-37_0331_1000ms,esc50_3-132340-A-37_0331_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-132340-A-37_0331_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-132340-A-37,16000,2.4997811317443848,2000
esc50_3-155579-A-14_0463_1000ms,esc50_3-155579-A-14_0463_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-155579-A-14_0463_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-155579-A-14,16000,0.6848076581954956,2000
esc50_3-155579-A-14_0463_1000ms,esc50_3-155579-A-14_0463_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-155579-A-14_0463_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-155579-A-14,16000,1.2142606973648071,2000
voxconverse_kctgl_0440_1000ms,voxconverse_kctgl_0440_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_kctgl_0440_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,kctgl,16000,1.1336318254470825,2000
voxconverse_kctgl_0440_1000ms,voxconverse_kctgl_0440_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_kctgl_0440_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,kctgl,16000,2.011301279067993,2000
esc50_3-144106-A-32_0060_1000ms,esc50_3-144106-A-32_0060_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-144106-A-32_0060_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-144106-A-32,16000,0.3383837938308716,2000
esc50_3-144106-A-32_0060_1000ms,esc50_3-144106-A-32_0060_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-144106-A-32_0060_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-144106-A-32,16000,0.5997502207756042,2000
esc50_5-198411-D-20_0498_1000ms,esc50_5-198411-D-20_0498_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-198411-D-20_0498_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-198411-D-20,16000,1.2730610370635986,2000
esc50_5-198411-D-20_0498_1000ms,esc50_5-198411-D-20_0498_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-198411-D-20_0498_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-198411-D-20,16000,2.253025531768799,2000
voxconverse_jhdav_0481_1000ms,voxconverse_jhdav_0481_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jhdav_0481_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,jhdav,16000,1.307024359703064,2000
voxconverse_jhdav_0481_1000ms,voxconverse_jhdav_0481_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jhdav_0481_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,jhdav,16000,2.3201568126678467,2000
esc50_4-160999-A-10_0173_1000ms,esc50_4-160999-A-10_0173_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-160999-A-10_0173_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-160999-A-10,16000,0.752250611782074,2000
esc50_4-160999-A-10_0173_1000ms,esc50_4-160999-A-10_0173_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-160999-A-10_0173_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-160999-A-10,16000,1.3323899507522583,2000
voxconverse_eziem_0007_1000ms,voxconverse_eziem_0007_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_eziem_0007_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,eziem,16000,0.8915818929672241,2000
voxconverse_eziem_0007_1000ms,voxconverse_eziem_0007_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_eziem_0007_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,eziem,16000,1.5771105289459229,2000
voxconverse_aisvi_0161_1000ms,voxconverse_aisvi_0161_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_aisvi_0161_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,aisvi,16000,0.8873649835586548,2000
voxconverse_aisvi_0161_1000ms,voxconverse_aisvi_0161_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_aisvi_0161_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,aisvi,16000,1.5636725425720215,2000
esc50_5-234145-A-28_0066_1000ms,esc50_5-234145-A-28_0066_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-234145-A-28_0066_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,5-234145-A-28,16000,0.7153852581977844,2000
esc50_5-234145-A-28_0066_1000ms,esc50_5-234145-A-28_0066_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_5-234145-A-28_0066_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,5-234145-A-28,16000,1.2543474435806274,2000
esc50_4-161099-A-47_0064_1000ms,esc50_4-161099-A-47_0064_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-161099-A-47_0064_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-161099-A-47,16000,1.191056489944458,2000
esc50_4-161099-A-47_0064_1000ms,esc50_4-161099-A-47_0064_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-161099-A-47_0064_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-161099-A-47,16000,2.092111825942993,2000
esc50_3-155130-A-43_0122_1000ms,esc50_3-155130-A-43_0122_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-155130-A-43_0122_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-155130-A-43,16000,1.0740227699279785,2000
esc50_3-155130-A-43_0122_1000ms,esc50_3-155130-A-43_0122_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-155130-A-43_0122_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-155130-A-43,16000,1.8986952304840088,2000
esc50_2-109374-A-16_0305_1000ms,esc50_2-109374-A-16_0305_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-109374-A-16_0305_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,2-109374-A-16,16000,1.6886662244796753,2000
esc50_2-109374-A-16_0305_1000ms,esc50_2-109374-A-16_0305_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-109374-A-16_0305_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,2-109374-A-16,16000,2.9939894676208496,2000
esc50_4-182039-A-30_0312_1000ms,esc50_4-182039-A-30_0312_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-182039-A-30_0312_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-182039-A-30,16000,0.0005683641647920012,2000
esc50_4-182039-A-30_0312_1000ms,esc50_4-182039-A-30_0312_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-182039-A-30_0312_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-182039-A-30,16000,0.0009899626020342112,2000
esc50_2-50666-A-20_0091_1000ms,esc50_2-50666-A-20_0091_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-50666-A-20_0091_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,2-50666-A-20,16000,1.0014711618423462,2000
esc50_2-50666-A-20_0091_1000ms,esc50_2-50666-A-20_0091_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-50666-A-20_0091_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,2-50666-A-20,16000,1.7842051982879639,2000
esc50_3-103401-C-33_0107_1000ms,esc50_3-103401-C-33_0107_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-103401-C-33_0107_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-103401-C-33,16000,0.7316377758979797,2000
esc50_3-103401-C-33_0107_1000ms,esc50_3-103401-C-33_0107_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-103401-C-33_0107_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-103401-C-33,16000,1.3026727437973022,2000
esc50_2-95035-A-1_0104_1000ms,esc50_2-95035-A-1_0104_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-95035-A-1_0104_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,2-95035-A-1,16000,0.4263230562210083,2000
esc50_2-95035-A-1_0104_1000ms,esc50_2-95035-A-1_0104_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-95035-A-1_0104_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,2-95035-A-1,16000,0.75007563829422,2000
esc50_3-120644-A-12_0474_1000ms,esc50_3-120644-A-12_0474_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-120644-A-12_0474_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,3-120644-A-12,16000,1.3695565462112427,2000
esc50_3-120644-A-12_0474_1000ms,esc50_3-120644-A-12_0474_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_3-120644-A-12_0474_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,3-120644-A-12,16000,2.4359936714172363,2000
esc50_1-13571-A-46_0334_1000ms,esc50_1-13571-A-46_0334_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-13571-A-46_0334_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,1-13571-A-46,16000,1.0240751504898071,2000
esc50_1-13571-A-46_0334_1000ms,esc50_1-13571-A-46_0334_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-13571-A-46_0334_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,1-13571-A-46,16000,1.805154800415039,2000
voxconverse_bauzd_0434_1000ms,voxconverse_bauzd_0434_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_bauzd_0434_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,bauzd,16000,0.9228975772857666,2000
voxconverse_bauzd_0434_1000ms,voxconverse_bauzd_0434_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_bauzd_0434_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,bauzd,16000,1.622668743133545,2000
esc50_2-71162-A-1_0054_1000ms,esc50_2-71162-A-1_0054_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-71162-A-1_0054_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,2-71162-A-1,16000,0.8730580806732178,2000
esc50_2-71162-A-1_0054_1000ms,esc50_2-71162-A-1_0054_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-71162-A-1_0054_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,2-71162-A-1,16000,1.5612976551055908,2000
esc50_4-181955-B-3_0109_1000ms,esc50_4-181955-B-3_0109_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-181955-B-3_0109_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-181955-B-3,16000,1.2534207105636597,2000
esc50_4-181955-B-3_0109_1000ms,esc50_4-181955-B-3_0109_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-181955-B-3_0109_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-181955-B-3,16000,2.2102861404418945,2000
esc50_2-127109-A-6_0239_1000ms,esc50_2-127109-A-6_0239_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-127109-A-6_0239_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,2-127109-A-6,16000,0.5237263441085815,2000
esc50_2-127109-A-6_0239_1000ms,esc50_2-127109-A-6_0239_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-127109-A-6_0239_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,2-127109-A-6,16000,0.9301928281784058,2000
esc50_1-61252-A-11_0465_1000ms,esc50_1-61252-A-11_0465_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-61252-A-11_0465_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,1-61252-A-11,16000,1.15956449508667,2000
esc50_1-61252-A-11_0465_1000ms,esc50_1-61252-A-11_0465_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_1-61252-A-11_0465_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,1-61252-A-11,16000,2.026445150375366,2000
esc50_2-188822-D-40_0361_1000ms,esc50_2-188822-D-40_0361_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-188822-D-40_0361_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,2-188822-D-40,16000,1.3594764471054077,2000
esc50_2-188822-D-40_0361_1000ms,esc50_2-188822-D-40_0361_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_2-188822-D-40_0361_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,2-188822-D-40,16000,2.4017720222473145,2000
voxconverse_jsmbi_0235_1000ms,voxconverse_jsmbi_0235_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jsmbi_0235_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,jsmbi,16000,1.0671221017837524,2000
voxconverse_jsmbi_0235_1000ms,voxconverse_jsmbi_0235_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_jsmbi_0235_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,jsmbi,16000,1.8949142694473267,2000
voxconverse_mqxsf_0369_1000ms,voxconverse_mqxsf_0369_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_mqxsf_0369_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,mqxsf,16000,0.8205649256706238,2000
voxconverse_mqxsf_0369_1000ms,voxconverse_mqxsf_0369_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_mqxsf_0369_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,mqxsf,16000,1.455041527748108,2000
esc50_4-159609-B-14_0261_1000ms,esc50_4-159609-B-14_0261_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-159609-B-14_0261_1000ms_snr-15dB.wav,NONSPEECH,NONSPEECH,esc50,4-159609-B-14,16000,0.35645750164985657,2000
esc50_4-159609-B-14_0261_1000ms,esc50_4-159609-B-14_0261_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/esc50_4-159609-B-14_0261_1000ms_snr-20dB.wav,NONSPEECH,NONSPEECH,esc50,4-159609-B-14,16000,0.6330991387367249,2000
voxconverse_suuxu_0218_1000ms,voxconverse_suuxu_0218_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_suuxu_0218_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,suuxu,16000,0.6936027407646179,2000
voxconverse_suuxu_0218_1000ms,voxconverse_suuxu_0218_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_suuxu_0218_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,suuxu,16000,1.2262908220291138,2000
voxconverse_dvngl_0082_1000ms,voxconverse_dvngl_0082_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_dvngl_0082_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,dvngl,16000,1.0677002668380737,2000
voxconverse_dvngl_0082_1000ms,voxconverse_dvngl_0082_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_dvngl_0082_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,dvngl,16000,1.8921787738800049,2000
voxconverse_mqxsf_0154_1000ms,voxconverse_mqxsf_0154_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_mqxsf_0154_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,mqxsf,16000,0.7147404551506042,2000
voxconverse_mqxsf_0154_1000ms,voxconverse_mqxsf_0154_1000ms_snr-20dB,snr,,-20.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_mqxsf_0154_1000ms_snr-20dB.wav,SPEECH,SPEECH,voxconverse,mqxsf,16000,1.2607157230377197,2000
voxconverse_bdopb_0311_1000ms,voxconverse_bdopb_0311_1000ms_snr-15dB,snr,,-15.0,,,/mnt/fast/nobackup/users/gb0048/opro3_final/audits/round2/b4_extended_snr/audio/voxconverse_bdopb_0311_1000ms_snr-15dB.wav,SPEECH,SPEECH,voxconverse,bdopb,16000,0.7484853267669678,2000
